Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Source IP
12649976,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,375.7319381,4.189731269,243268.7692,656843.4496,2310780,4,10600000,527642.4,928675.5229,2364887,538,12600000,408060.8065,814894.9924,2310780,4,0,0,0,0,680,1032,1.660082201,2.529649068,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.23
14164183,24,32,2120,2809,640,0,88.33333333,133.4383644,976,0,87.78125,219.7264772,347.9904206,3.953634318,257530.6,686023.633,2383268,1,12000000,523508.6957,942799.2823,2434927,1,14200000,456906.3871,868119.326,2383268,4,0,0,0,0,788,1044,1.694414708,2.25921961,0,976,86.47368421,184.8657916,34175.3609,0,0,0,1,0,0,0,0,1,88.01785714,88.33333333,87.78125,0,0,0,0,0,0,24,2120,32,2809,29200,247,17,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.61
84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.17
9079153,9,15,97,188,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,31.39059337,2.643418389,394745.7826,1021185.958,3114862,3,6098030,762253.75,1401937.081,3159109,216,9079052,648503.7143,1259988.381,3114862,3,0,0,0,0,296,488,0.991281896,1.652136493,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.111
238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,48.08326112,153,85,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.148
8995314,9,15,112,188,26,0,12.44444444,10.23610169,34,0,12.53333333,14.54975045,33.35069793,2.668055834,391100.6087,1010885.241,3244507,3,5708482,713560.25,1303126.505,2954723,4,8995288,642520.5714,1247157.597,3244507,3,0,0,0,0,296,488,1.000520938,1.667534897,0,34,12.0,12.83225104,164.6666667,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.211
65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.16
55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.230
222,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63063.06306,13513.51351,111.0,86.2670273,172,50,222,222.0,0.0,222,222,0,0.0,0.0,0,0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.212
10321231,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,460.5070849,5.135046391,198485.2115,534584.9068,2008293,3,8996415,449820.75,792878.7182,2064509,314,10300000,332938.5806,663068.3619,2008293,3,0,0,0,0,680,1032,2.034641023,3.100405368,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.195
9529858,9,15,107,188,26,0,11.88888889,9.701088141,34,0,12.53333333,14.54975045,30.95534057,2.518400589,414341.6522,1076461.522,3288751,2,6566898,820862.25,1515441.254,3332804,2,9529806,680700.4286,1328817.128,3288751,3,0,0,0,0,296,488,0.944400221,1.574000368,0,34,11.8,12.68857754,161.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.215
248,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,60.81118318,167,81,248,248.0,0.0,248,248,0,0.0,0.0,0,0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.50
239,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58577.40586,12552.30126,119.5,45.96194078,152,87,239,239.0,0.0,239,239,0,0.0,0.0,0,0,1,0,0,0,64,20,8368.200837,4184.100418,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.68
8827881,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,33.41685281,2.718659212,383820.913,998220.7974,3192597,4,6055937,756992.125,1403613.961,3234760,48,8827800,630557.1429,1232378.628,3192597,4,0,0,0,0,296,488,1.019497204,1.699162007,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.92
84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.83
8744795,9,15,102,188,21,0,11.33333333,8.902246907,34,0,12.53333333,14.54975045,33.16258414,2.744489722,380208.4783,989827.2947,3200667,1,6088378,761047.25,1410505.46,3244359,1,8744642,624617.2857,1222155.642,3200667,3,0,0,0,0,296,488,1.029183646,1.715306076,0,34,11.6,12.49333155,156.0833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.172
8514760,9,15,106,188,24,0,11.77777778,9.510228412,34,0,12.53333333,14.54975045,34.52827795,2.818634935,370206.9565,969514.1447,3268458,3,5717451,714681.375,1343507.045,3311230,249,8514606,608186.1429,1197851.18,3268458,3,0,0,0,0,296,488,1.056988101,1.761646834,0,34,11.76,12.64014768,159.7733333,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.137
9098384,9,15,102,188,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,31.87379209,2.63783107,395581.913,1029279.361,3265010,3,6166707,770838.375,1430696.555,3307681,3,9098290,649877.8571,1270786.891,3265010,3,0,0,0,0,296,488,0.989186651,1.648644419,0,34,11.6,12.50333289,156.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.76
63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.75
221,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63348.41629,13574.66063,110.5,57.27564928,151,70,221,221.0,0.0,221,221,0,0.0,0.0,0,0,1,0,0,0,64,20,9049.773756,4524.886878,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.241
80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.116
8803028,9,15,97,188,23,0,10.77777778,8.540751984,34,0,12.53333333,14.54975045,32.37522362,2.72633462,382740.3478,995459.8704,3144662,3,6124205,765525.625,1417444.773,3187699,3,8802944,628781.7143,1228976.773,3144662,3,0,0,0,0,296,488,1.022375483,1.703959138,0,34,11.4,12.41638702,154.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.138
245,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57142.85714,12244.89796,122.5,108.1873375,199,46,245,245.0,0.0,245,245,0,0.0,0.0,0,0,1,0,0,0,64,20,8163.265306,4081.632653,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.162
12185479,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,390.0544246,4.349439197,234336.1346,644175.5319,2496224,3,9649033,482451.65,861376.4606,2283143,320,12200000,393076.2258,800655.075,2496224,3,0,0,0,0,680,1032,1.723362701,2.626076496,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.149
258,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54263.56589,11627.90698,129.0,96.16652224,197,61,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,0,0,64,20,7751.937984,3875.968992,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.100
11856741,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,400.8690078,4.470031014,228014.25,625566.9614,2436230,21,10600000,530661.55,932410.5142,2478626,344,11900000,382471.871,777378.3928,2436230,47,0,0,0,0,680,1032,1.771144364,2.69888665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.205
9671064,9,15,106,188,22,0,11.77777778,9.404490653,34,0,12.53333333,14.54975045,30.39996426,2.481629736,420481.0435,1080193.569,3317876,3,6429462,803682.75,1458137.067,3363484,228,9670962,690783.0,1331749.834,3317876,3,0,0,0,0,296,488,0.930611151,1.551018585,0,34,11.76,12.61374911,159.1066667,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.90
68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.226
12941814,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,367.2591802,4.095252798,248881.0385,672584.4283,2339777,3,11100000,552727.5,970630.8756,2390109,321,12900000,417475.6452,834498.5276,2339777,3,0,0,0,0,680,1032,1.622647335,2.472605463,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.15
83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.131
8571013,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,34.41833538,2.80013576,372652.7391,967759.1333,3124011,3,5591364,698920.5,1293917.542,3166813,5,8570928,612209.1429,1194580.978,3124011,3,0,0,0,0,296,488,1.05005091,1.75008485,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.97
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.170
72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.247
11631157,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,408.6437832,4.556726386,223676.0962,601278.3547,2237040,3,9927513,496375.65,873736.0737,2293460,508,11600000,375194.8387,745622.8981,2237040,3,0,0,0,0,680,1032,1.80549536,2.751231025,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.149
9149088,9,15,97,188,21,0,10.77777778,8.393118875,34,0,12.53333333,14.54975045,31.15064583,2.623212281,397786.4348,989454.393,3236580,4,5869822,733727.75,1244450.429,2869074,257,9148992,653499.4286,1215275.893,3236580,4,0,0,0,0,296,488,0.983704605,1.639507676,0,34,11.4,12.38278375,153.3333333,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.108
9690549,9,15,106,188,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,30.33883839,2.476639868,421328.2174,1096417.552,3363173,1,6403893,800486.625,1484479.078,3405856,205,9690464,692176.0,1353697.08,3363173,1,0,0,0,0,296,488,0.928739951,1.547899918,0,34,11.76,12.61705195,159.19,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.49
11219234,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,423.6474611,4.724030179,215754.5,582177.5561,2150600,4,9797531,489876.55,861742.9159,2206485,597,11200000,361906.3548,722233.2518,2150600,4,0,0,0,0,680,1032,1.871785543,2.852244636,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.229
8529919,9,15,99,188,20,0,11.0,8.5732141,34,0,12.53333333,14.54975045,33.64627495,2.81362578,370866.0435,961375.318,3015827,1,5723282,715410.25,1325638.963,3063231,3,8529825,609273.2143,1186462.277,3015827,1,0,0,0,0,296,488,1.055109668,1.758516113,0,34,11.48,12.42014493,154.26,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.125
259,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54054.05405,11583.01158,129.5,118.0868325,213,46,259,259.0,0.0,259,259,0,0.0,0.0,0,0,1,0,0,0,64,20,7722.007722,3861.003861,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.248
216,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64814.81481,13888.88889,108.0,72.12489168,159,57,216,216.0,0.0,216,216,0,0.0,0.0,0,0,1,0,0,0,64,20,9259.259259,4629.62963,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.127
251,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55776.89243,11952.19124,125.5,16.26345597,137,114,251,251.0,0.0,251,251,0,0.0,0.0,0,0,1,0,0,0,64,20,7968.12749,3984.063745,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.7
289,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,48442.90657,10380.62284,144.5,41.71930009,174,115,289,289.0,0.0,289,289,0,0.0,0.0,0,0,1,0,0,0,64,20,6920.415225,3460.207612,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.115
13725408,23,33,2008,2745,640,0,87.30434783,136.3399611,976,0,83.18181818,217.2857356,346.2920738,4.080024434,249552.8727,696162.0828,2489696,4,11700000,531307.8636,991064.9658,2571240,315,13700000,428916.0625,874588.0978,2489696,4,0,0,0,0,744,1064,1.675724321,2.404300113,0,976,83.38596491,185.5048858,34412.06266,0,0,0,1,0,0,0,0,1,84.875,87.30434783,83.18181818,0,0,0,0,0,0,23,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.240
9140721,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,32.27316532,2.62561345,397422.6522,1031784.59,3144794,3,6130132,766266.5,1417585.928,3189415,4,9140603,652900.2143,1273569.971,3144794,3,0,0,0,0,296,488,0.984605044,1.641008406,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.135
279,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,50179.21147,10752.68817,139.5,77.07463915,194,85,279,279.0,0.0,279,279,0,0.0,0.0,0,0,1,0,0,0,64,20,7168.458781,3584.229391,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.110
11435591,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,415.6322135,4.634653338,219915.2115,594412.0955,2304173,3,9595255,479762.75,851210.7809,2370965,347,11400000,368885.4839,737535.801,2304173,3,0,0,0,0,680,1032,1.836372077,2.798281261,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.133
11948623,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,397.7864228,4.184582608,243849.449,639965.2406,2436290,3,9920820,551156.6667,919114.2059,2501293,537,11900000,398283.2667,783801.7662,2436290,3,0,0,0,0,616,1000,1.590141391,2.594441217,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.150
249,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56224.8996,12048.19277,124.5,51.61879503,161,88,249,249.0,0.0,249,249,0,0.0,0.0,0,0,1,0,0,0,64,20,8032.128514,4016.064257,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.240
67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.198
76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.47
9165429,9,15,106,188,24,0,11.77777778,9.510228412,34,0,12.53333333,14.54975045,32.07705826,2.618535368,398496.913,1019630.852,3084611,3,6299411,787426.375,1420610.326,3129183,202,9165351,654667.9286,1256511.583,3084611,3,0,0,0,0,296,488,0.981950763,1.636584605,0,34,11.76,12.64014768,159.7733333,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.154
9860079,9,15,107,188,23,0,11.88888889,9.532109479,34,0,12.53333333,14.54975045,29.91862438,2.434057577,428699.087,1115594.95,3428602,3,6388081,798510.125,1478289.788,3319303,3,9859928,704280.5714,1377376.245,3428602,3,0,0,0,0,296,488,0.912771591,1.521285986,0,34,11.8,12.64581617,159.9166667,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.1.112
10766732,9,15,114,188,30,0,12.66666667,10.77032961,34,0,12.53333333,14.54975045,28.0493654,2.229088641,468118.7826,1220335.152,3720757,3,7064122,883015.25,1636495.303,3761869,221,10800000,769049.7143,1506981.912,3720757,3,0,0,0,0,296,488,0.83590824,1.393180401,0,34,12.08,12.98049819,168.4933333,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce,10.0.0.132
